full_text,id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,source,target
Rupiah jatuh. Ringgit naik. Mengapa? Kepercayaan investor menurun pada Insonesia. Pak @prabowo silakan pilih kata yang saksama untuk menanggapi isu ini!,1.91606791269325E+018,2025-04-26 09:52:43+00:00,AhmadSahidah,138331907,in,Paiton Probolinggo Jawa Timur,0,0,0,1,https://x.com/AhmadSahidah/status/1916067912693256481,prabowo,1,AhmadSahidah,prabowo
@tempodotco Saya yakin Menkeu pasti pusing kita ga ada duit kok!....dia ga paham pasar modal....apanya yang OK masih ada demo-demo mudik turun OCBC sudah mendown grade pertumbuhan ekonomi ke 4 5% tabungan masyarakat turun 1 3jt PHK dimana-mana pendapatan pajak dan non pajak turun,1.91608959175455E+018,2025-04-26 11:18:52+00:00,iwalanwar,64605516,in,"ÜT: -6.289942,106.753653",0,1,0,1,https://x.com/iwalanwar/status/1916089591754555464,tempodotco,1,iwalanwar,tempodotco
Secara peraturan perusahaan yang khusus bergerak di bidang pasar modal disebut perusahaan efek Perusahaan efek dibagi dua yaitu Sekuritas yang menjalankan kegiatan usaha transaksi efek dan penjaminan emisi efek dan Manajer Investasi yang menjalankan pengelolaan dana,1.91609930916419E+018,2025-04-26 11:57:29+00:00,Rudiyanto_zh,574453228,in,Indonesia,0,1,0,7,https://x.com/Rudiyanto_zh/status/1916099309164204472,,0,Rudiyanto_zh,
Saya sendiri bekerja di Panin Asset Management yang merupakan Perusahaan Manajer Investasi Secara organisasi saya juga oleh asosiasi pasar modal diminta untuk menjadi ketua Yayasan Lembaga Sertifikasi Pasar Modal Indonesia (LSPPMI) yang menyelenggarakan sertifikasi pasar modal,1.91609931337531E+018,2025-04-26 11:57:30+00:00,Rudiyanto_zh,574453228,in,Indonesia,0,1,0,8,https://x.com/Rudiyanto_zh/status/1916099313375318052,,0,Rudiyanto_zh,
1. Fungsi Pengelolaan Investasi Adalah divisi utama dalam perusahaan MI Biasanya ada 2 posisi yaitu sebagai Analis dan Portfolio Manager (PM) Bagi PM karena namanya dicantumkan dalam Prospektus reksa dana wajib memiliki sertifikasi dan izin Wakil Manajer Investasi (WMI),1.91609932089959E+018,2025-04-26 11:57:32+00:00,Rudiyanto_zh,574453228,in,"Denpasar Selatan, Indonesia",0,1,0,10,https://x.com/Rudiyanto_zh/status/1916099320899604787,,0,Rudiyanto_zh,
Kemudian dibagi lagi ada yang khusus menangani nasabah institusi nasabah high net worth nasabah perorangan dan kerjasama dengan agen penjual Untuk tenaga pemasar perorangan dan high net worth persyaratannya adalah sertifikasi Wakil Agen Penjual Efek Reksa Dana (WAPERD),1.91609934156517E+018,2025-04-26 11:57:37+00:00,Rudiyanto_zh,574453228,in,"Denpasar Selatan, Indonesia",0,1,0,4,https://x.com/Rudiyanto_zh/status/1916099341565186248,,0,Rudiyanto_zh,
5. Fungsi Penyelesaian Transaksi (Settlement) Ketika transaksi sudah jalan perlu dilakukan crosscheck dengan mitra broker dan bank transaksi pembelian / penjualan oleh nasabah dan agen penjual perlu input ke sistem audit reksa dana dan berbagai operasional lainnya,1.91609936526277E+018,2025-04-26 11:57:42+00:00,Rudiyanto_zh,574453228,in,"Denpasar Selatan, Indonesia",0,1,0,5,https://x.com/Rudiyanto_zh/status/1916099365262786828,,0,Rudiyanto_zh,
5. Divisi Manajemen Risiko Internal Audit dan Kepatuhan Divisi ini adalah semacam legal merangkap pengawas dalam perusahaan mengawasi pelaksanaan fungsi2 lain agar sesuai dengan SOP dan Peraturan OJK Sebab pasar modal itu industri yang highly regulated,1.91609937308543E+018,2025-04-26 11:57:44+00:00,Rudiyanto_zh,574453228,in,Indonesia,0,1,0,4,https://x.com/Rudiyanto_zh/status/1916099373085430259,,0,Rudiyanto_zh,
Berkarir di pasar modal itu tidak hanya pengelola dan broker saja sama seperti perusahaan pada umumnya ada juga divisi2 lain seperti yang disebutkan di atas dan memiliki job desc yang berhubungan dengan pasar modal juga meskipun tidak langsung,1.91609938637716E+018,2025-04-26 11:57:47+00:00,Rudiyanto_zh,574453228,in,Indonesia,0,1,0,2,https://x.com/Rudiyanto_zh/status/1916099386377179306,,0,Rudiyanto_zh,
Kemudian terdapat juga banyak perusahaan lain yang juga aktif berinvestasi hingga Triliunan di pasar modal seperti Asuransi Dana Pensiun BPJS Tenaga Kerja BPJS Kesehatan Taspen BPDPKS (Kelapa Sawit) Treasury Perbankan Agen Penjual Danantara dan berbagai lembaga lainnya,1.91609939029882E+018,2025-04-26 11:57:48+00:00,Rudiyanto_zh,574453228,in,Indonesia,1,1,0,3,https://x.com/Rudiyanto_zh/status/1916099390298821050,,0,Rudiyanto_zh,
@ayeelthekid Campur banget saintek itu kim sama fis nya bahas stokiometri sama yang newtonian gitu. Habis itu ekonomi ada ini tentang kebijakan fiskal dsb. Sama ada sejarah juga cuma masih tersurat lah untuk infonyaa,1.9161142283874E+018,2025-04-26 12:56:46+00:00,renastuddy,1.57946882396272E+018,in,,0,1,0,0,https://x.com/renastuddy/status/1916114228387418353,ayeelthekid,1,renastuddy,ayeelthekid
Nggak Ngerti Produk yang Dibeli Banyak orang beli saham crypto reksa dana tanpa ngerti isinya apa. Cuma ikut-ikutan atau percaya kata teman. 6),1.91612131111567E+018,2025-04-26 13:24:55+00:00,alitpterus,1.86571518143695E+018,in,,0,1,0,2,https://x.com/alitpterus/status/1916121311115677994,,0,alitpterus,
@vianratulangi Lama2 kebukti juga kata prabowo air pangan jd barang langka pemicu perang kalo perang produksi beras india bakal stop pasokan air pakistan bakal trganggu pelan tp pasti perkataan prabowo mulai nampak ketahanan pangan lebih penting dr saham wkt akan membuktikan,1.91612989975843E+018,2025-04-26 13:59:02+00:00,HafiezSayi92933,1.75012661476632E+018,in,,0,0,1,0,https://x.com/HafiezSayi92933/status/1916129899758444591,vianratulangi,1,HafiezSayi92933,vianratulangi
Dengan kebijakan fiskal berkelanjutan infrastruktur tangguh dan sistem peringatan dini kita bersama melindungi masyarakat menghadapi potensi bencana. #HariKesiapsiagaanNasional #bisadiakses,1.91615204007999E+018,2025-04-26 15:27:01+00:00,setjenkemenkeu,1.48037905691899E+018,in,Indonesia,0,0,0,0,https://x.com/setjenkemenkeu/status/1916152040079999156,,0,setjenkemenkeu,
@Rudiyanto_zh Maksudnya buat karir ke depannya soalnya mau berkarir di pasar modal soalnya ,1.91615419655199E+018,2025-04-26 15:35:35+00:00,macroandmicros,1.32105889500396E+018,in,Bandung Raya,0,0,0,0,https://x.com/macroandmicros/status/1916154196551995392,Rudiyanto_zh,1,macroandmicros,Rudiyanto_zh
@rwanskie Maaf kl boleh tau cara damai yg anda maksud itu gmn ya? Apa chat wa? Kl boleh tau no wa pak presiden prabowo brp ya? Kl demo kan habiskan subsidi bbm untuk mobil komando dll ntar sri mulyani komplain bilang apbn defisit lagi lagi lagi n lagi nah kl wa an kan murah,1.91617611991056E+018,2025-04-26 17:02:42+00:00,SiregarSugihan,1.80530000079003E+018,in,,0,0,0,0,https://x.com/SiregarSugihan/status/1916176119910568395,rwanskie,1,SiregarSugihan,rwanskie
@gelaraditya @DedynurPalakka @prabowo @jokowi Yg ga boleh ngirim warga negara biasa spt kamu yg ga ada manfaatnya dan ga pernah berbuat apa2 utk rakyat dan bangsa. selain cuma ngabisin subsidi bpjs buat ngobatin sakit hati dan panu gatal2 krn ga pernah mandi sampe tua,1.91620976246908E+018,2025-04-26 19:16:23+00:00,bambanggw168,1.47000242758354E+018,in,,0,0,0,0,https://x.com/bambanggw168/status/1916209762469089332,"gelaraditya,DedynurPalakka,prabowo,jokowi",4,bambanggw168,gelaraditya
@prabowo Kapan lagi Negara bisa berperan sebagai SAHABAT OLIGARKI demi memuaskan Syahwat mereka lalu dengan menggunakan kamuflase kedepankan suasana saat ini terhadap rakyat kecil sehingga rakyat dituntut untuk bersedia membantu negara dalam hal MEMBERI SUBSIDI kepada para OLIGARKI..,1.9162753134763E+018,2025-04-26 23:36:52+00:00,NKRI_Nomor_1,1211443304,in,Bumi,0,0,0,0,https://x.com/NKRI_Nomor_1/status/1916275313476309446,prabowo,1,NKRI_Nomor_1,prabowo
@chiseliaz Terlalu ngepas utk KPR Liat semua thread aku bikin ttg pasar modal. utk awareness aja sisanya cari youtube sndiri dan tnya gemini chat gpt,1.91627737172193E+018,2025-04-26 23:45:02+00:00,Gieehad,1034308064,in,,0,0,0,4,https://x.com/Gieehad/status/1916277371721945099,chiseliaz,1,Gieehad,chiseliaz
@Franken_blues Bukan lupa mereka malah cemburu dan mungkin ada rasa kuatir yg mendalam terhadap berkuasa nya pak Prabowo sebagai oresiden. Mereka menyasar Gibran setelah ia jatuh kepercayaan publik pada Prabowo menurun drastis dan beliau juga bisa di ganti. itu tujuan asli nya,1.91628355664681E+018,2025-04-27 00:09:37+00:00,kilik_panji,1.58022233130937E+018,in,,0,2,0,0,https://x.com/kilik_panji/status/1916283556646817977,Franken_blues,1,kilik_panji,Franken_blues
@DokterTifa @prabowo Blunder besar! Asing akan melihat ini sebagai sinyal buruk investasi di Indonesia. Finalis OCCRP diutus utk dtg selevel kepala negara bahkan Trump datang sendiri. Kelihatannya sepele. Tapi ini berefek BESAR dgn investasi asing di RI &amp; bs diiringi pelemahan IDR (rupiah) ke depan,1.91630718773723E+018,2025-04-27 01:43:31+00:00,WillyUK777,9.40810592071363E+017,in,,9,13,368,7331,https://x.com/WillyUK777/status/1916307187737235804,"DokterTifa,prabowo",2,WillyUK777,DokterTifa
@LeonPriceleon48 Pemerintah Indonesia menerapkan kebijakan fiskal untuk merangsang pertumbuhan,1.9163118742048E+018,2025-04-27 02:02:08+00:00,kamaria_elvina,1.70981631329903E+018,in,,0,0,0,0,https://x.com/kamaria_elvina/status/1916311874204819870,LeonPriceleon48,1,kamaria_elvina,LeonPriceleon48
@LeonPriceleon48 Kebijakan fiskal yang hati-hati dan kebijakan moneter yang akomodatif telah membuat Indonesia tahan terhadap resesi yang terjadi di negara lain,1.9163138945971E+018,2025-04-27 02:10:10+00:00,hilmi_aisyah2,1.70114540100355E+018,in,,0,0,0,0,https://x.com/hilmi_aisyah2/status/1916313894597103935,LeonPriceleon48,1,hilmi_aisyah2,LeonPriceleon48
Yakin @prabowo tahu bahwa tingkat kepercayaan masyarakat terhadap pemerintahannya tidak termasuk Gibran tapi nggak bisa apa2 yg penting Presiden... wah jatuh mental jenderalnya apa lagi danjen kopasus.... ????,1.91631753709845E+018,2025-04-27 02:24:38+00:00,NursetoSetosri,1.51733703774949E+018,in,,0,0,0,0,https://x.com/NursetoSetosri/status/1916317537098461555,prabowo,1,NursetoSetosri,prabowo
@DokterTifa @prabowo Wkwkwk funfact nih ya lu boleh cari di berita di luar negeri ya. Memang faktanya Jokowi ga digubris ketika ada pembicaraan antar kepala negara karena mereka sudah mulai trust issue kan dikata soal ijazah palsu itu merembetnya ga sembarangan liat aja investor asing udah ga ada,1.91633784417357E+018,2025-04-27 03:45:20+00:00,ReyHades9029,1.76547762792054E+018,in,,0,0,39,991,https://x.com/ReyHades9029/status/1916337844173574591,"DokterTifa,prabowo",2,ReyHades9029,DokterTifa
Ada 2 alasan utama: 1. Pajak yang Semakin Tinggi. Semakin besar potongan dari gaji untuk pajak semakin kecil take-home pay yang bisa dibawa pulang. Kelas menengah terbebani. 2. Kebijakan Moneter &amp; Pengelolaan Ekonomi yang Buruk. 2),1.91633853609539E+018,2025-04-27 03:48:05+00:00,alitpterus,1.86571518143695E+018,in,,0,1,0,0,https://x.com/alitpterus/status/1916338536095404043,,0,alitpterus,
@gulaionta_ @fajarnugros Karena ga semua orang suka kerja bener. Serius di wakanda kerja capek itu lebih di hargai. Jadi kalau lu kerja ga capek berarti lu ga kerja walau kinerja lu bagus. Makanya orang masuk gorong gorong lebih di bilang kerja dibanding orang yang buat kebijakan fiskal.,1.91634270365622E+018,2025-04-27 04:04:39+00:00,betaekonano,82653742,in,,0,0,0,0,https://x.com/betaekonano/status/1916342703656231162,"gulaionta_,fajarnugros",2,betaekonano,gulaionta_
@bayianjing mol mol itu ada trus kyk nama ilmiah gitu apalah panjang bgt tadi trus ada apa ya tdi kayak gaya geser apalah itu.. kalau teks nya sih tdi lumayan bs di mengerti tpi tdi ada ekonomi juga tentang kebijakan fiskal itu berpengaruh sama apa gitu.. sisanya teks sih,1.91634835889496E+018,2025-04-27 04:27:07+00:00,JiscungP,1.64236431951305E+018,in,,0,1,0,0,https://x.com/JiscungP/status/1916348358894964835,bayianjing,1,JiscungP,bayianjing
@hexagrap_id Kebijakan fiskal yang efisien menciptakan efek positif dalam mengelola anggaran.,1.91635744019253E+018,2025-04-27 05:03:12+00:00,nala_amalia9,1.70109751080959E+018,in,,0,0,0,0,https://x.com/nala_amalia9/status/1916357440192540783,hexagrap_id,1,nala_amalia9,hexagrap_id
muncul bbrp istilah kaya kebijakan fiskal dan sebagainya. sisanya tadi teks sains dan cerpen,1.91636621216E+018,2025-04-27 05:38:03+00:00,ktaerex,1.24535385153371E+018,in,Indonesia,0,1,0,1,https://x.com/ktaerex/status/1916366212160012345,,0,ktaerex,
LBI 10000/10 JUJUR masih ada 3 text yg bs aku jawab normal krna isinya kek cerpen trs ttng meteor meteor gt sama ttng kenaikan PPN semuanya masih ada d text kok itu cmn yg PPN ada bbrp nanyain di luar text alias kaya itu kenaikan PPN termasuk ke kebijakan moneter atau fiskal,1.91636848559414E+018,2025-04-27 05:47:06+00:00,markleespixie,1.14716154730048E+018,in,"vancouver,156 buss stop",0,1,0,0,https://x.com/markleespixie/status/1916368485594153040,,0,markleespixie,
@BosPurwa @prabowo @Dahnilanzar Udah paling bener Pak Prabowo hentikan program MBG alihkan dana besar itu ke subsidi pendidikan aja.,1.91639135833364E+018,2025-04-27 07:17:59+00:00,nununusantarax,1.00848530475011E+018,in,"Jakarta Pusat, DKI Jakarta",0,2,1,1,https://x.com/nununusantarax/status/1916391358333653058,"BosPurwa,prabowo,Dahnilanzar",3,nununusantarax,BosPurwa
Babi air setan pukimakjancok lbi lu pikir semua orang ngerti kimia biologi fisika DAN KEBIJAKAN FISKAL mana metal detector nyala lagi pas digue trnyt isinya bungkus coklat silverqueen sekecil itil,1.91641885219768E+018,2025-04-27 09:07:14+00:00,ouishibal,1.4875484803232E+018,in,,0,1,0,2,https://x.com/ouishibal/status/1916418852197683235,,0,ouishibal,
37% Investor Pasar Modal Perempuan Total Asetnya Tembus Rp 500 T https://t.co/h5rlDpK1UR,1.9164312180041E+018,2025-04-27 09:56:22+00:00,detikfinance,135795460,in,"Jakarta, Indonesia",0,0,1,0,https://x.com/detikfinance/status/1916431218004103262,,0,detikfinance,
@fauzanalrasyid Day 5 sesi 1 kimia ttg konfigurasi elektron mol dll Fisika ttg grafik apalah itu Sejarah ttg tiga serangkai Ekonomi ttg PPn kebijakan fiskal Biologi ttg hewan invertebrata dan vertebrata,1.91643954292579E+018,2025-04-27 10:29:27+00:00,niazulfiana12,1.60934921432846E+018,in,,59,10,55,999,https://x.com/niazulfiana12/status/1916439542925807741,fauzanalrasyid,1,niazulfiana12,fauzanalrasyid
@aku_davi @ssjazila @GNFI Lahh BI itu moneter cuy.. Independen..Bukan bagian dari eksekutif. Kalau BI pegang kebijakan moneter kalau pemerintah fiskal. Itu dua bidang yang berbeda walaupun harus saling berintegrasi.,1.91644552270287E+018,2025-04-27 10:53:13+00:00,SemogaSukses28,1.74910765537186E+018,in,,0,0,0,1,https://x.com/SemogaSukses28/status/1916445522702876985,"aku_davi,ssjazila,GNFI",3,SemogaSukses28,aku_davi
@tempodotco Masyarakat udeh pinter kali pak @prabowo jgn di bokisin/ditipu mulu dgn program abal abal kalian. Ada aja akal penipu buat ngambil uang rakyat. Heran pikirannya korup terus pemerintah. Gimana mau dpt kepercayaan kalian sendiri yg bikin jelek @DPR_RI @prabowo,1.91644679237763E+018,2025-04-27 10:58:15+00:00,Inienooo,448260081,in,,0,0,0,6,https://x.com/Inienooo/status/1916446792377647512,"tempodotco,prabowo,DPR_RI,prabowo",4,Inienooo,tempodotco
@STresnowati1 @prabowo 15 tahun terakhir ind dapat pemimpin abal²..presiden koq gak mau rakyat pintar atau memang berharap rakyat bodoh² biar gampang di kadali..ya bagi² kaos blt sudah pasti janji² palsu sperti mobil Esemka investor ikn dari spura cina uea Malay usa ternyata hanya mimpi mulyono,1.91644832230869E+018,2025-04-27 11:04:20+00:00,KarangInta67777,1.89729482462741E+018,in,"West Borneo, Indonesia",0,0,5,7,https://x.com/KarangInta67777/status/1916448322308706655,"STresnowati1,prabowo",2,KarangInta67777,STresnowati1
@dsperdana Industri pasar modal itu padat modal bukan padat karya jadi saingannya memang lebih banyak Tergantung tempat kerja ada yang wajib sertifikasi ada juga yang sifatnya opsional Tergantung kompetensi dan nilai tambah yang bisa diberikan ke perusahaan,1.91645142204195E+018,2025-04-27 11:16:39+00:00,Rudiyanto_zh,574453228,in,Indonesia,0,0,0,0,https://x.com/Rudiyanto_zh/status/1916451422041964997,dsperdana,1,Rudiyanto_zh,dsperdana
@STresnowati1 @prabowo ngena banget... makanya 100 hari kerjanya hancur semua. korupsi tembuh 100 T rupiah anjlok saham merah rakyatnya kena badai phk dan ekonomi makin sulit.. belum lg mbg yg berantakan.,1.91646408016621E+018,2025-04-27 12:06:57+00:00,BudakKalta9428,1.90109143012025E+018,in,,0,1,3,9,https://x.com/BudakKalta9428/status/1916464080166216108,"STresnowati1,prabowo",2,BudakKalta9428,STresnowati1
@MurtadhaOne1 Prabowo said saya sendiri yang meminta dan memilih Gibran sebagai wakil saya untuk mendampingi saya dipilpres Dan Alhamdulillah menang telak satu putaran dengan meraup suara 58 +% 🇮🇩,1.91647734354514E+018,2025-04-27 12:59:39+00:00,WahyuDj99,1.45173793189954E+018,in,,0,0,1,5,https://x.com/WahyuDj99/status/1916477343545151900,MurtadhaOne1,1,WahyuDj99,MurtadhaOne1
@jansen_jsp @prabowo @jokowi Jokowi di suruh ke fatikan sementara di Indonesia orang kepercayaan prabowo (dasco) begerliya mendekati hendropiyono dan kapolri sepertinya setelah bertemu buk mega ada juga yg pecah kongsi di dlm moga dan di adili oleh pdip,1.91648040623032E+018,2025-04-27 13:11:49+00:00,Tamburinanakra1,1.13063101054928E+018,in,"Mamuju, Indonesia",0,3,0,2,https://x.com/Tamburinanakra1/status/1916480406230323512,"jansen_jsp,prabowo,jokowi",3,Tamburinanakra1,jansen_jsp
@mina_is3 Dah minta subsidi ma prabowo blm ???,1.91648628874169E+018,2025-04-27 13:35:12+00:00,faist_2ami,3417692938,in,,0,1,0,0,https://x.com/faist_2ami/status/1916486288741691468,mina_is3,1,faist_2ami,mina_is3
Presiden Prabowo Subianto menerima laporan realisasi investasi triwulan I 2025 dari Menteri Investasi dan Hilirisasi/Kepala BKPM Rosan Roeslani di Istana Merdeka. Investasi sepanjang triwulan pertama tercatat mencapai Rp465 2 triliun atau 24 4% dari target tahunan. https://t.co/5ururtsZgd,1.91649345683654E+018,2025-04-27 14:03:41+00:00,KSPgoid,7.72689620576395E+017,in,Republik Indonesia,0,1,0,3,https://x.com/KSPgoid/status/1916493456836551087,,0,KSPgoid,
Capaian ini meningkat 15 9% dibanding periode yang sama tahun lalu dan menyerap lebih dari 594 ribu tenaga kerja. Kondisi ini menunjukkan kuatnya kepercayaan investor terhadap stabilitas Indonesia di bawah kepemimpinan Presiden Prabowo.,1.91649350443768E+018,2025-04-27 14:03:52+00:00,KSPgoid,7.72689620576395E+017,in,Republik Indonesia,0,1,0,2,https://x.com/KSPgoid/status/1916493504437686649,,0,KSPgoid,
@ekokuntadhi1 Kalo iklim investasi kita masih seperti sekarang....banyak ormas hukum yang berpihak pada yg punya duit korupsi dimana-mana birokrasi yang rumit politik yang tidak kondusif....jangan harap ada yang mau investasi di Indonesia....gelap kan @prabowo,1.91651161146601E+018,2025-04-27 15:15:49+00:00,iwalanwar,64605516,in,"ÜT: -6.289942,106.753653",0,1,0,2,https://x.com/iwalanwar/status/1916511611466010627,"ekokuntadhi1,prabowo",2,iwalanwar,ekokuntadhi1
@MurtadhaOne1 Pak Prabowo itu pimpinan kita semua Semestinya kita berprasangka baik kepada beliau seraya berdoa semoga beliau dipanjangkan usianya dimudahkan dan dilancarkan pekerjaannya Prasangka buruk itu ibarat kanker yg menggerogoti nurani,1.91651365071562E+018,2025-04-27 15:23:56+00:00,nalar_logis,1.55718279888818E+018,in,,0,1,0,1,https://x.com/nalar_logis/status/1916513650715623805,MurtadhaOne1,1,nalar_logis,MurtadhaOne1
https://t.co/evUkstIIOH: PRABOWO - GIBRAN DIPASTIKAN DAPAT MEMENANGI PEMILU... https://t.co/03pQspj1Lw https://t.co/oZ0ZtTlja5,1.91651385304464E+018,2025-04-27 15:24:44+00:00,totoksuyoto1,481841018,in,semarang Jawa Tengah,1,0,0,1,https://x.com/totoksuyoto1/status/1916513853044658563,,0,totoksuyoto1,
@sbmptnfess eh kocak gua selama ngerjain subtest juga literasi apalagi di LBI dan LBE ya kalo misal soalnya suruh ngitung mol ya mana gua paham anjir? kecuali lu suruh itung atau tentuin debit-kredit jawab soal kebijakan fiskal moneter sejarah indo YA MESTI BISA LAH,1.9166294246589E+018,2025-04-27 23:03:58+00:00,vvalejaera,1.39094379281602E+018,in,jaehyun’s heart,0,0,0,2,https://x.com/vvalejaera/status/1916629424658911712,sbmptnfess,1,vvalejaera,sbmptnfess
Total Aset Investor Perempuan di Pasar Modal RI Tembus Rp 500 T https://t.co/7RW99gEaZm,1.91664507917715E+018,2025-04-28 00:06:11+00:00,detikfinance,135795460,in,"Jakarta, Indonesia",0,0,0,0,https://x.com/detikfinance/status/1916645079177166905,,0,detikfinance,
100 hari pemerintahan Prabowo investor masih ragu. Investor bingung ikut Si Cungkring atau Si Gemoy. Investor khawatir modalnya tiba2 ilang seperti area laut yang ditumbuhi pagar2 misterius #2025LengserkanGibran #2025LengserkanGibran #JokowiTakUsahPulang https://t.co/mgyK8Mi5Hl,1.91666673521182E+018,2025-04-28 01:32:14+00:00,Zay34562,1.541060230083E+018,in,,0,1,3,3,https://x.com/Zay34562/status/1916666735211827357,,0,Zay34562,
100 hari pemerintahan Prabowo investor masih ragu. Prabowo masih lekat dengan bayang2 Jokowi finalis OCCRP. Tidak akan ada investor masuk di negara yang pemerintahnya korup! #2025LengserkanGibran #2025LengserkanGibran #JokowiTakUsahPulang https://t.co/i78a3ZCNb4,1.91666691856973E+018,2025-04-28 01:32:57+00:00,Zay34562,1.541060230083E+018,in,,0,0,11,17,https://x.com/Zay34562/status/1916666918569730169,,0,Zay34562,
Jangan semua dibilang enak kek mau meninggoy. Jajanan pasar modal pewarna bikin usus merah kuning ijo dibilang enak padahal gak wangi apalagi berasa. Kuah santan eh encer kek air cucian beras. Kelapa parut harusnya segar dan lembut eh kering bikin emosi.,1.91668691951545E+018,2025-04-28 02:52:26+00:00,rosapollock,136538878,in,Australia,0,1,0,0,https://x.com/rosapollock/status/1916686919515455664,,0,rosapollock,
@Aswicahyono Masalah ini berkaitan dengan pasar sih. Indonesia perlu menciptakan atau mengembangkan pasar dan target baru untuk permintaan produk olahan. Kalau itu dinilai kurang efektif barulah kebijakan fiskal dipakai sebagai langkah protektif selanjutnya.,1.91668721375002E+018,2025-04-28 02:53:36+00:00,whendarkness_,1.45524802549272E+018,in,,0,0,0,1,https://x.com/whendarkness_/status/1916687213750022164,Aswicahyono,1,whendarkness_,Aswicahyono
100 Hari Trump Janji Ekonomi Berujung Gejolak Pasar https://t.co/djGq4ybIGP,1.91669579819013E+018,2025-04-28 03:27:43+00:00,rmol_id,990237626,in,Indonesia,0,0,0,0,https://x.com/rmol_id/status/1916695798190145845,,0,rmol_id,
-lbi = dan yap beneran ada kimia fisikanya. tadi dpt kim yg ngitung mol gitu kayaknya day sebelumnya udah ada jg (?) kl fisikanya yg visio apa yak lupa pokoknya tentang kekentalan cairan. terus ada cerpen kebijakan moneter formalin. sbnrnya selain soal fis kim ga sesusah itu,1.91670719481872E+018,2025-04-28 04:13:00+00:00,yuehuahater,1.33411371944229E+018,in,,0,1,0,0,https://x.com/yuehuahater/status/1916707194818720169,,0,yuehuahater,
@BANGSAygSUJUD @prabowo @tonybulumanu @hasanudinsajid @jatmiko99604253 @99propaganda @are_inismyname @florieliciouss @Ndons_Back @Kimberley_PS08 @IrawanRommi @gtobing2903 Alhamdulillah tp kontradiktif ga SMA pernyataan pa presiden ketika turun beliau bilang gpp org kampung ga punya saham,1.91670828685161E+018,2025-04-28 04:17:20+00:00,ts_tonis,377430426,in,,0,0,0,0,https://x.com/ts_tonis/status/1916708286851616967,"BANGSAygSUJUD,prabowo,tonybulumanu,hasanudinsajid,jatmiko99604253,99propaganda,are_inismyname,florieliciouss,Ndons_Back,Kimberley_PS08,IrawanRommi,gtobing2903",12,ts_tonis,BANGSAygSUJUD
Insan politik harus sensitif dan paham pesan. Ini untuk kesekian kalinya Pak @prabowo menegaskan bahwa beliau tidak peduli terhadap upaya2 mengadu-domba dirinya dgn Pak Jokowi. Beliau jelas lebih percaya Pak Jokowi dibanding yg pernah mengkhianatinya di perjanjian Batutulis,1.91670986953475E+018,2025-04-28 04:23:38+00:00,PartaiSocmed,869327120,in,Indonesia,0,5,24,118,https://x.com/PartaiSocmed/status/1916709869534761373,prabowo,1,PartaiSocmed,prabowo
@ui Terima kasih sudah membersamai kami di #BebasCariUang! Diskusi ini mengingatkan kita bahwa: Keterbukaan pasar bukan sekadar isu kebijakan ekonomi tetapi merupakan fondasi penting bagi terciptanya peluang yang setara bagi setiap individu untuk bebas cari uang dan,1.91671364746178E+018,2025-04-28 04:38:39+00:00,cips_id,3146528560,in,"Jakarta, Indonesia",0,1,0,0,https://x.com/cips_id/status/1916713647461793851,ui,1,cips_id,ui
soal ttg ekonominya tadi tentang kebijakan moneter di BI gitu suku bungaa adaa di tekss si tapi ada 1 nomor ditanya tentang kebijakan moneter ekspansif (satunya lagi aku lupa) ama kebijakan fiskal aku agak kesusahan si disitu yang cerpen ama teks satunya based on text aja,1.91671491639787E+018,2025-04-28 04:43:41+00:00,sborl_,1.49647573541382E+018,in,,4,1,7,97,https://x.com/sborl_/status/1916714916397879728,,0,sborl_,
lbi: ANJENGGGG LBI ANOMALI gue dapet teks yang bahas bank Indonesia terus jawabannya tenang kebijakan moneter dan fiskal yang gaada di teks anjenggg gue juga dapet teks viskositas(?) sama ada disuruh ngitung mol lagi wkwkwkwkw anomali parah,1.91671658676718E+018,2025-04-28 04:50:19+00:00,niamautekdus,1.68557232422405E+018,in,,0,1,0,0,https://x.com/niamautekdus/status/1916716586767183918,,0,niamautekdus,
@Ardalyn_ Betul ....! Bayangkan kalau ga ada Oscar indodax Timothy KK AC benix Rian RF Andra cts astronachi Akela dan puluhan orang lain yg membagi ilmu pasar modal. Saya ga akan pernah tau apa itu saham Reksadana sampai kripto. Mereka adalah guru guru gratis tapi mahal untuk menonton,1.91671696405312E+018,2025-04-28 04:51:49+00:00,BaworSuhadi,3222820170,in,alien place AREA 51 NEVADA,0,1,3,33,https://x.com/BaworSuhadi/status/1916716964053131681,Ardalyn_,1,BaworSuhadi,Ardalyn_
LBI senyawa alomani keluar lagi guys trs disuruh ngitung molekul (sebagai anak soshum hanya bisa tersenyum pedih) ekonomi keluar tentang kebijakan moneter dan fiskal ,1.91671846205277E+018,2025-04-28 04:57:46+00:00,yufjinn,1.66717538539245E+018,in,,0,1,0,1,https://x.com/yufjinn/status/1916718462052770204,,0,yufjinn,
